Data,,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O2 concentration,PAR,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O2 saturation,Density anomaly
2025-03-24 14:39:49.000,0.0011,21.6088,10.1031,21.9253,245.8254,0.0061,-0.0294,-0.0291,0.0106,1487.2039,1.1641,89.3801,
2025-03-24 14:39:51.000,0.0012,21.6088,10.1032,21.9265,246.8411,0.0046,-0.0292,-0.029,0.0106,1487.2041,1.2648,89.7495,
2025-03-24 14:39:52.000,0.0012,21.6083,10.1033,21.9269,246.5767,0.0025,-0.0292,-0.029,0.0106,1487.2024,1.325,89.6524,
2025-03-24 14:39:54.000,0.001,21.6087,10.1031,21.9268,246.2442,0.0031,-0.0293,-0.0291,0.0106,1487.2035,1.0842,89.5322,
2025-03-24 14:39:56.000,0.0011,21.6095,10.1031,21.9258,246.0821,0.0046,-0.0294,-0.0291,0.0106,1487.206,1.205,89.4747,
2025-03-24 14:39:57.000,0.0011,21.6086,10.1032,21.9265,245.9609,-0.0017,-0.0292,-0.029,0.0106,1487.2032,1.1846,89.429,
2025-03-24 14:39:59.000,0.0011,21.6087,10.1031,21.9266,246.7186,0.004,-0.0293,-0.0291,0.0106,1487.2035,1.1244,89.7047,
2025-03-24 14:40:00.000,0.0011,21.6087,10.1032,21.9261,246.2476,0.004,-0.0292,-0.029,0.0106,1487.2034,1.2046,89.5334,
2025-03-24 14:40:02.000,0.0012,21.608,10.1033,21.9267,245.7802,0.0019,-0.0292,-0.0289,0.0106,1487.2015,1.2853,89.3623,
2025-03-24 14:40:04.000,0.0011,21.6088,10.1033,21.9265,245.9093,0.0031,-0.0292,-0.029,0.0106,1487.2038,1.1849,89.4106,
2025-03-24 14:40:05.000,0.0012,21.6083,10.103,21.9276,245.8063,0.0031,-0.0294,-0.0292,0.0106,1487.2024,1.2455,89.3722,
2025-03-24 14:40:07.000,0.0011,21.6086,10.1032,21.9264,246.1707,0.001,-0.0292,-0.029,0.0106,1487.2034,1.1247,89.5054,
2025-03-24 14:40:08.000,0.0012,21.6088,10.103,21.9272,246.7562,0.0046,-0.0295,-0.0292,0.0106,1487.2038,1.325,89.7185,
2025-03-24 14:40:10.000,0.0011,21.6084,10.1033,21.9275,246.4725,0.0025,-0.0292,-0.0289,0.0106,1487.2029,1.1451,89.6148,
2025-03-24 14:40:12.000,0.0011,21.608,10.1032,21.927,245.9095,0.0025,-0.0293,-0.029,0.0106,1487.2015,1.2244,89.4093,
2025-03-24 14:40:13.000,0.0011,21.6084,10.1032,21.928,246.6883,0.0046,-0.0292,-0.029,0.0106,1487.2029,1.1448,89.6932,
2025-03-24 14:40:15.000,0.0011,21.6088,10.103,21.9281,246.9935,0.0031,-0.0294,-0.0292,0.0106,1487.2038,1.1648,89.8047,
2025-03-24 14:40:16.000,0.0011,21.6084,10.1032,21.9281,246.3048,0.0055,-0.0293,-0.029,0.0106,1487.2029,1.2247,89.5538,
2025-03-24 14:40:18.000,0.0011,21.6078,10.1032,21.9274,245.6027,0.004,-0.0293,-0.029,0.0106,1487.2009,1.205,89.2974,
2025-03-24 14:40:20.000,0.0009,21.6077,10.1031,21.9268,245.82,0.0025,-0.0294,-0.0291,0.0106,1487.2006,0.9839,89.3762,
2025-03-24 14:40:21.000,0.0011,21.6083,10.1031,21.9279,246.2987,0.004,-0.0294,-0.0291,0.0106,1487.2024,1.2046,89.5513,
2025-03-24 14:40:23.000,0.001,21.6082,10.1035,21.9285,246.6622,0.004,-0.029,-0.0288,0.0106,1487.2023,1.0441,89.6834,
2025-03-24 14:40:24.000,0.0011,21.6082,10.1032,21.9279,246.1153,0.001,-0.0293,-0.029,0.0106,1487.2021,1.2039,89.4844,
2025-03-24 14:40:26.000,0.0011,21.6084,10.1031,21.9289,246.3106,-0.0027,-0.0293,-0.0291,0.0106,1487.2029,1.2244,89.5559,
2025-03-24 14:40:28.000,0.0013,21.6086,10.1031,21.9288,246.234,0.0046,-0.0293,-0.0291,0.0106,1487.2032,1.3648,89.5283,
2025-03-24 14:40:29.000,0.001,21.6075,10.1032,21.9273,246.7169,0.0019,-0.0293,-0.0291,0.0106,1487.2002,1.1036,89.702,
2025-03-24 14:40:31.000,0.0009,21.6076,10.1031,21.9288,246.3717,0.0025,-0.0293,-0.0291,0.0106,1487.2003,0.9631,89.5767,
2025-03-24 14:40:32.000,0.0011,21.6081,10.1034,21.9283,246.0663,0.0067,-0.0291,-0.0288,0.0106,1487.202,1.1441,89.4666,
2025-03-24 14:40:34.000,0.001,21.6081,10.1033,21.9293,245.6633,0.004,-0.0291,-0.0289,0.0106,1487.202,1.0441,89.32,
2025-03-24 14:40:36.000,0.0011,21.6075,10.1033,21.929,246.3599,0.001,-0.0292,-0.029,0.0106,1487.2001,1.1649,89.5722,
2025-03-24 14:40:37.000,0.001,21.6073,10.1032,21.9296,246.0236,0.0031,-0.0293,-0.029,0.0106,1487.1994,1.1033,89.4495,
2025-03-24 14:40:39.000,0.001,21.6072,10.1033,21.9289,246.9596,-0.0011,-0.0292,-0.0289,0.0106,1487.1991,1.0642,89.7897,
2025-03-24 14:40:40.000,0.0011,21.6079,10.1033,21.9285,246.6021,0.004,-0.0292,-0.0289,0.0106,1487.2012,1.2244,89.6609,
2025-03-24 14:40:42.000,0.0011,21.6072,10.1033,21.9289,246.5709,-0.0005,-0.0291,-0.0289,0.0106,1487.1992,1.1244,89.6484,
2025-03-24 14:40:44.000,0.0009,21.6073,10.1032,21.9287,246.828,0.0019,-0.0293,-0.029,0.0106,1487.1994,1.004,89.742,
2025-03-24 14:40:45.000,0.0011,21.6074,10.1034,21.9291,246.7249,0.001,-0.0291,-0.0288,0.0106,1487.1998,1.1846,89.7047,
2025-03-24 14:40:47.000,0.0011,21.6076,10.1033,21.9289,245.7746,0.0046,-0.0292,-0.0289,0.0106,1487.2003,1.1244,89.3596,
2025-03-24 14:40:48.000,0.0011,21.6077,10.1032,21.9297,246.5229,0.0019,-0.0292,-0.029,0.0106,1487.2007,1.1842,89.6318,
2025-03-24 14:40:50.000,0.0011,21.6068,10.1033,21.9294,246.0942,0.004,-0.0291,-0.0289,0.0106,1487.198,1.1645,89.4744,
2025-03-24 14:40:52.000,0.001,21.6074,10.1035,21.9295,245.9675,0.0055,-0.029,-0.0287,0.0106,1487.1998,1.0843,89.4294,
2025-03-24 14:40:53.000,0.001,21.6075,10.1034,21.9299,246.0815,-0.0005,-0.0291,-0.0288,0.0106,1487.2001,1.0438,89.471,
2025-03-24 14:40:55.000,0.0011,21.6073,10.1033,21.9296,246.6656,0.004,-0.0291,-0.0289,0.0106,1487.1994,1.1237,89.6829,
2025-03-24 14:40:56.000,0.0012,21.6067,10.1033,21.9306,246.0197,0.0004,-0.0292,-0.0289,0.0106,1487.1977,1.2445,89.4471,
2025-03-24 14:40:58.000,0.001,21.6066,10.1033,21.9293,246.7811,0.0031,-0.0291,-0.0289,0.0106,1487.1975,1.0642,89.7238,
2025-03-24 14:41:00.000,0.0009,21.6065,10.103,21.9305,246.3288,0.0019,-0.0294,-0.0292,0.0106,1487.1971,0.9632,89.5591,
2025-03-24 14:41:01.000,0.0011,21.607,10.1032,21.9302,246.6732,0.0031,-0.0293,-0.029,0.0106,1487.1985,1.124,89.6852,
2025-03-24 14:41:03.000,0.0011,21.6071,10.1033,21.9308,246.7269,0.0019,-0.0292,-0.0289,0.0106,1487.1991,1.1438,89.705,
2025-03-24 14:41:04.000,0.0011,21.6061,10.1031,21.9303,246.1358,0.001,-0.0294,-0.0291,0.0106,1487.196,1.204,89.4883,
2025-03-24 14:41:06.000,0.0011,21.6063,10.1031,21.9303,246.2579,0.004,-0.0293,-0.0291,0.0106,1487.1966,1.2237,89.5331,
2025-03-24 14:41:08.000,0.0012,21.6065,10.1031,21.9304,245.8,0.0031,-0.0294,-0.0291,0.0106,1487.1971,1.3244,89.3668,
2025-03-24 14:41:09.000,0.001,21.6063,10.103,21.9308,246.1118,0.0055,-0.0294,-0.0292,0.0106,1487.1966,1.1036,89.4799,
2025-03-24 14:41:11.000,0.0011,21.6057,10.1029,21.9317,246.2497,-0.0011,-0.0296,-0.0293,0.0106,1487.1948,1.1642,89.529,
2025-03-24 14:41:12.000,0.001,21.6066,10.103,21.9312,246.8807,0.0004,-0.0294,-0.0292,0.0106,1487.1975,1.104,89.7601,
2025-03-24 14:41:14.000,0.0011,21.6065,10.103,21.9306,246.0539,0.004,-0.0295,-0.0292,0.0106,1487.1971,1.1237,89.4591,
2025-03-24 14:41:16.000,0.001,21.606,10.103,21.9311,246.8844,0.0025,-0.0295,-0.0292,0.0106,1487.1957,1.0832,89.7603,
2025-03-24 14:41:17.000,0.0011,21.6059,10.1029,21.9316,246.3609,0.0061,-0.0296,-0.0293,0.0106,1487.1953,1.1241,89.5698,
2025-03-24 14:41:19.000,0.001,21.6062,10.1031,21.931,246.5294,-0.0005,-0.0293,-0.0291,0.0106,1487.1961,1.1043,89.6315,
2025-03-24 14:41:20.000,0.0012,21.606,10.1031,21.9308,246.0143,0.0046,-0.0294,-0.0291,0.0106,1487.1957,1.3248,89.444,
2025-03-24 14:41:22.000,0.0011,21.6066,10.1031,21.9318,246.5899,0.0025,-0.0293,-0.0291,0.0106,1487.1975,1.2244,89.6543,
2025-03-24 14:41:24.000,0.0011,21.6066,10.1029,21.9318,246.7447,0.0025,-0.0296,-0.0293,0.0106,1487.1974,1.1843,89.7105,
2025-03-24 14:41:25.000,0.001,21.6067,10.1032,21.9309,246.0617,0.0046,-0.0293,-0.0291,0.0106,1487.1977,1.0839,89.4624,
2025-03-24 14:41:27.000,0.0012,21.6069,10.1031,21.9313,246.0329,0.0019,-0.0294,-0.0291,0.0106,1487.1983,1.2438,89.4522,
2025-03-24 14:41:28.000,0.0012,21.6061,10.1033,21.9315,246.3155,0.004,-0.0291,-0.0289,0.0106,1487.1959,1.2642,89.5536,
2025-03-24 14:41:30.000,0.0011,21.6068,10.103,21.9316,246.5365,0.004,-0.0294,-0.0292,0.0106,1487.1979,1.2244,89.6351,
2025-03-24 14:41:32.000,0.0011,21.607,10.1034,21.9313,246.6927,0.0025,-0.0291,-0.0288,0.0106,1487.1987,1.1434,89.6924,
2025-03-24 14:41:33.000,0.0011,21.6069,10.1029,21.9314,245.7228,0.001,-0.0295,-0.0293,0.0106,1487.1984,1.2036,89.3396,
2025-03-24 14:41:35.000,0.0011,21.607,10.1031,21.9326,246.0703,-0.0005,-0.0294,-0.0291,0.0106,1487.1987,1.2237,89.466,
2025-03-24 14:41:36.000,0.0014,21.6064,10.1031,21.9325,246.659,-0.0005,-0.0294,-0.0291,0.0106,1487.1969,1.4445,89.679,
2025-03-24 14:41:38.000,0.0012,21.6068,10.1031,21.9319,246.8131,0.0019,-0.0294,-0.0291,0.0106,1487.198,1.2645,89.7358,
2025-03-24 14:41:40.000,0.0011,21.606,10.1032,21.933,246.039,0.0031,-0.0292,-0.029,0.0106,1487.1956,1.1632,89.4529,
2025-03-24 14:41:41.000,0.0011,21.6067,10.1033,21.9321,246.3101,0.0019,-0.0292,-0.0289,0.0106,1487.1977,1.1241,89.5527,
2025-03-24 14:41:43.000,0.0011,21.6062,10.1033,21.933,245.9733,0.001,-0.0291,-0.0289,0.0106,1487.1964,1.2036,89.4294,
2025-03-24 14:41:44.000,0.0012,21.6063,10.1034,21.9324,246.2679,0.0031,-0.0291,-0.0289,0.0106,1487.1965,1.3043,89.5366,
2025-03-24 14:41:46.000,0.0011,21.6063,10.1032,21.9332,245.9919,0.0004,-0.0292,-0.029,0.0106,1487.1966,1.2244,89.4363,
2025-03-24 14:41:48.000,0.0011,21.606,10.1033,21.933,245.8378,0.0025,-0.0291,-0.0289,0.0106,1487.1956,1.1234,89.3797,
2025-03-24 14:41:49.000,0.0011,21.606,10.1031,21.9328,246.1673,0.0031,-0.0294,-0.0292,0.0106,1487.1957,1.2241,89.4997,
2025-03-24 14:41:51.000,0.0012,21.6062,10.1033,21.9325,245.9496,0.0046,-0.0292,-0.029,0.0106,1487.1964,1.304,89.4208,
2025-03-24 14:41:52.000,0.0011,21.6068,10.1031,21.9342,246.6109,0.0019,-0.0293,-0.0291,0.0106,1487.1979,1.1649,89.6622,
2025-03-24 14:41:54.000,0.001,21.6064,10.103,21.9329,246.4395,0.001,-0.0294,-0.0292,0.0106,1487.1969,1.0234,89.5992,
2025-03-24 14:41:55.000,0.001,21.6061,10.1031,21.9327,246.162,0.0019,-0.0293,-0.0291,0.0106,1487.196,1.0628,89.4978,
2025-03-24 14:41:57.000,0.0011,21.6069,10.1032,21.933,245.9755,0.004,-0.0293,-0.029,0.0106,1487.1984,1.1836,89.4315,
2025-03-24 14:41:59.000,0.001,21.6073,10.1031,21.9339,246.0993,0.0019,-0.0293,-0.0291,0.0106,1487.1997,1.0836,89.4772,
2025-03-24 14:42:00.000,0.0011,21.6068,10.103,21.9335,245.9216,0.0025,-0.0294,-0.0292,0.0106,1487.198,1.1843,89.4117,
2025-03-24 14:42:02.000,0.0011,21.6062,10.1033,21.933,246.4866,0.0055,-0.0291,-0.0289,0.0106,1487.1962,1.2033,89.616,
2025-03-24 14:42:03.000,0.0009,21.6067,10.103,21.934,245.5807,0.0004,-0.0295,-0.0292,0.0106,1487.1977,0.9434,89.2875,
2025-03-24 14:42:05.000,0.0009,21.6068,10.1031,21.9337,246.176,0.0004,-0.0294,-0.0291,0.0106,1487.1979,0.9825,89.504,
2025-03-24 14:42:07.000,0.0011,21.607,10.1031,21.9338,246.7218,0.0019,-0.0293,-0.0291,0.0106,1487.1987,1.2036,89.7029,
2025-03-24 14:42:08.000,0.0012,21.6069,10.1033,21.934,246.2496,0.0091,-0.0292,-0.0289,0.0106,1487.1983,1.2839,89.5311,
2025-03-24 14:42:10.000,0.0011,21.6066,10.1031,21.9335,245.82,-0.0027,-0.0293,-0.0291,0.0106,1487.1975,1.1635,89.3744,
2025-03-24 14:42:11.000,0.0011,21.6068,10.1031,21.9346,245.8735,0.001,-0.0294,-0.0291,0.0106,1487.198,1.1237,89.3942,
2025-03-24 14:42:13.000,0.0009,21.6062,10.1033,21.9332,246.7709,0.004,-0.0292,-0.0289,0.0106,1487.1964,0.9227,89.7194,
2025-03-24 14:42:15.000,0.0011,21.6062,10.1033,21.9347,247.0706,0.0019,-0.0292,-0.0289,0.0106,1487.1962,1.2033,89.8283,
2025-03-24 14:42:16.000,0.001,21.6061,10.1032,21.9345,246.1369,-0.0011,-0.0292,-0.029,0.0106,1487.196,1.1029,89.4887,
2025-03-24 14:42:18.000,0.0012,21.6066,10.1032,21.935,246.5194,0.001,-0.0292,-0.029,0.0106,1487.1974,1.2438,89.6286,
2025-03-24 14:42:19.000,0.0011,21.6065,10.1031,21.935,245.7521,0.004,-0.0293,-0.0291,0.0106,1487.1971,1.1427,89.3495,
2025-03-24 14:42:21.000,0.0009,21.6057,10.1031,21.9339,246.2353,0.001,-0.0293,-0.0291,0.0106,1487.1947,1.003,89.5237,
2025-03-24 14:42:23.000,0.0011,21.6062,10.1029,21.9347,245.8703,0.001,-0.0295,-0.0293,0.0106,1487.1964,1.1635,89.3919,
2025-03-24 14:42:24.000,0.0011,21.6058,10.1031,21.9349,245.7702,0.0025,-0.0294,-0.0291,0.0106,1487.1951,1.1836,89.3549,
2025-03-24 14:42:26.000,0.0011,21.6061,10.103,21.935,246.3866,0.0025,-0.0294,-0.0292,0.0106,1487.1959,1.2237,89.5794,
2025-03-24 14:42:27.000,0.001,21.6057,10.1031,21.9346,246.1955,0.0061,-0.0293,-0.0291,0.0106,1487.1947,1.0428,89.5092,
2025-03-24 14:42:29.000,0.0012,21.6064,10.1029,21.9356,245.714,0.0019,-0.0296,-0.0293,0.0106,1487.1969,1.2438,89.3354,
2025-03-24 14:42:31.000,0.0012,21.606,10.1032,21.9341,246.8236,0.0025,-0.0293,-0.0291,0.0106,1487.1956,1.2431,89.7381,
2025-03-24 14:42:32.000,0.0011,21.6065,10.103,21.935,245.9106,0.004,-0.0294,-0.0292,0.0106,1487.1971,1.1832,89.407,
2025-03-24 14:42:34.000,0.001,21.6062,10.103,21.9353,246.7713,0.0019,-0.0294,-0.0292,0.0106,1487.1964,1.0632,89.7196,
2025-03-24 14:42:36.000,0.001,21.6057,10.1031,21.9349,246.4149,0.004,-0.0293,-0.0291,0.0106,1487.1948,1.1227,89.5891,
2025-03-24 14:42:37.000,0.001,21.6061,10.1032,21.9346,246.155,0.0031,-0.0293,-0.029,0.0106,1487.1959,1.0825,89.4952,
2025-03-24 14:42:39.000,0.0011,21.6056,10.1031,21.936,246.4696,0.0004,-0.0293,-0.0291,0.0106,1487.1947,1.223,89.6089,
2025-03-24 14:42:40.000,0.0013,21.6053,10.1031,21.9356,246.4227,0.004,-0.0294,-0.0292,0.0106,1487.1936,1.3642,89.5912,
2025-03-24 14:42:42.000,0.0012,21.6063,10.103,21.9355,245.7685,-0.0005,-0.0294,-0.0292,0.0106,1487.1965,1.3036,89.355,
2025-03-24 14:42:44.000,0.001,21.6058,10.1031,21.9364,246.4937,0.0031,-0.0294,-0.0292,0.0106,1487.195,1.1026,89.6179,
2025-03-24 14:42:45.000,0.0011,21.6058,10.1032,21.9369,245.8376,0.0031,-0.0292,-0.029,0.0106,1487.1951,1.1632,89.3794,
2025-03-24 14:42:47.000,0.0011,21.6063,10.103,21.9357,245.8647,0.0031,-0.0294,-0.0292,0.0106,1487.1966,1.1635,89.3901,
2025-03-24 14:42:48.000,0.0012,21.606,10.1031,21.9357,246.5558,0.0046,-0.0293,-0.0291,0.0106,1487.1957,1.2635,89.6409,
2025-03-24 14:42:50.000,0.0011,21.6053,10.1031,21.9364,246.4471,0.0046,-0.0293,-0.0291,0.0106,1487.1937,1.1832,89.6001,
2025-03-24 14:42:51.000,0.0012,21.6051,10.1032,21.9365,246.2354,0.0055,-0.0293,-0.029,0.0106,1487.1932,1.2632,89.5229,
2025-03-24 14:42:53.000,0.001,21.6062,10.1032,21.9361,246.2975,0.0019,-0.0292,-0.029,0.0106,1487.1961,1.122,89.5472,
2025-03-24 14:42:55.000,0.001,21.6057,10.103,21.9367,246.5391,0.0004,-0.0294,-0.0292,0.0106,1487.1947,1.1033,89.6342,
2025-03-24 14:42:56.000,0.0011,21.6055,10.1032,21.9366,246.7298,0.0019,-0.0292,-0.029,0.0106,1487.1943,1.1632,89.7032,
2025-03-24 14:42:58.000,0.0012,21.6061,10.1031,21.937,246.5885,0.0055,-0.0294,-0.0291,0.0106,1487.196,1.2438,89.6529,
2025-03-24 14:42:59.000,0.0013,21.6052,10.103,21.9353,247.0098,0.0061,-0.0294,-0.0292,0.0106,1487.1934,1.3438,89.8045,
2025-03-24 14:43:01.000,0.0012,21.6058,10.1031,21.9368,246.2059,0.0055,-0.0293,-0.0291,0.0106,1487.195,1.2639,89.5132,
2025-03-24 14:43:03.000,0.0011,21.6054,10.1029,21.9368,246.1677,0.0025,-0.0295,-0.0293,0.0106,1487.1939,1.1825,89.4986,
2025-03-24 14:43:04.000,0.001,21.6052,10.103,21.9368,246.1674,0.0061,-0.0294,-0.0292,0.0106,1487.1933,1.0223,89.4982,
2025-03-24 14:43:06.000,0.001,21.6055,10.1033,21.9379,246.5184,0.0046,-0.0292,-0.029,0.0106,1487.1941,1.1033,89.6263,
2025-03-24 14:43:07.000,0.0011,21.6055,10.1033,21.9368,246.754,0.0046,-0.0292,-0.0289,0.0106,1487.1941,1.1431,89.7119,
2025-03-24 14:43:09.000,0.0011,21.6053,10.1033,21.9368,246.4398,0.0046,-0.0291,-0.0289,0.0106,1487.1937,1.2227,89.5974,
2025-03-24 14:43:11.000,0.001,21.6048,10.1033,21.9368,246.0776,0.001,-0.0292,-0.0289,0.0106,1487.1923,1.0635,89.4649,
2025-03-24 14:43:12.000,0.0011,21.605,10.1031,21.9369,246.8997,0.0031,-0.0294,-0.0291,0.0106,1487.1928,1.1632,89.7641,
2025-03-24 14:43:14.000,0.0008,21.6054,10.1032,21.9362,246.2631,0.001,-0.0292,-0.029,0.0106,1487.1939,0.8815,89.5334,
2025-03-24 14:43:15.000,0.001,21.6056,10.1032,21.9363,246.7152,0.0004,-0.0293,-0.0291,0.0106,1487.1947,1.103,89.6981,
2025-03-24 14:43:17.000,0.0011,21.6057,10.1032,21.9365,246.7298,0.0004,-0.0293,-0.029,0.0106,1487.1948,1.1424,89.7035,
2025-03-24 14:43:19.000,0.0012,21.6059,10.1033,21.9375,246.2178,0.0055,-0.0292,-0.029,0.0106,1487.1952,1.2434,89.5177,
2025-03-24 14:43:20.000,0.0011,21.6053,10.1033,21.9375,246.2403,0.0046,-0.0291,-0.0289,0.0106,1487.1937,1.2223,89.525,
2025-03-24 14:43:22.000,0.0011,21.605,10.1032,21.9364,246.4437,0.004,-0.0293,-0.0291,0.0106,1487.1925,1.1826,89.5983,
2025-03-24 14:43:23.000,0.001,21.6051,10.1031,21.9379,246.2341,0.0025,-0.0293,-0.0291,0.0106,1487.1929,1.0625,89.5222,
2025-03-24 14:43:25.000,0.001,21.6055,10.1033,21.9375,246.1977,0.001,-0.0292,-0.0289,0.0106,1487.1941,1.1223,89.5097,
2025-03-24 14:43:27.000,0.0011,21.6048,10.1031,21.9382,246.191,0.001,-0.0293,-0.0291,0.0106,1487.1921,1.2227,89.5061,
2025-03-24 14:43:28.000,0.0011,21.6055,10.1032,21.9369,245.8149,0.0019,-0.0293,-0.029,0.0106,1487.1943,1.1632,89.3706,
2025-03-24 14:43:30.000,0.0009,21.6048,10.1033,21.9365,246.515,0.0025,-0.0291,-0.0289,0.0106,1487.1923,1.0019,89.624,
2025-03-24 14:43:31.000,0.001,21.6056,10.1031,21.9378,246.5892,0.0019,-0.0293,-0.0291,0.0106,1487.1947,1.1227,89.6523,
2025-03-24 14:43:33.000,0.001,21.6048,10.1033,21.9377,246.2485,0.0046,-0.0292,-0.0289,0.0106,1487.1923,1.0826,89.527,
2025-03-24 14:43:35.000,0.0011,21.6055,10.1034,21.9381,246.1291,0.0019,-0.0291,-0.0289,0.0106,1487.1943,1.2033,89.4848,
2025-03-24 14:43:36.000,0.0009,21.6051,10.1031,21.9388,245.9091,0.0055,-0.0294,-0.0291,0.0106,1487.1929,0.9625,89.4041,
2025-03-24 14:43:38.000,0.0012,21.6048,10.1032,21.9379,246.4198,0.0082,-0.0293,-0.029,0.0106,1487.1921,1.2829,89.5893,
2025-03-24 14:43:39.000,0.0012,21.6053,10.1031,21.939,245.8149,0.001,-0.0293,-0.0291,0.0106,1487.1937,1.2635,89.3702,
2025-03-24 14:43:41.000,0.0011,21.6051,10.1032,21.9391,246.0112,0.004,-0.0293,-0.029,0.0106,1487.1932,1.1424,89.4413,
2025-03-24 14:43:43.000,0.0012,21.6047,10.1034,21.9384,245.8659,0.0046,-0.029,-0.0288,0.0106,1487.1918,1.2428,89.3877,
2025-03-24 14:43:44.000,0.0012,21.6046,10.1035,21.9383,246.43,0.004,-0.0289,-0.0287,0.0106,1487.1916,1.2431,89.5926,
2025-03-24 14:43:46.000,0.0013,21.6056,10.1032,21.9396,245.8535,0.0019,-0.0293,-0.029,0.0106,1487.1945,1.3434,89.3847,
2025-03-24 14:43:47.000,0.0011,21.6046,10.1034,21.9381,245.6721,0.0061,-0.0291,-0.0288,0.0106,1487.1916,1.1829,89.3171,
2025-03-24 14:43:49.000,0.0011,21.6052,10.1031,21.9395,246.648,0.0055,-0.0294,-0.0291,0.0106,1487.1934,1.1621,89.673,
2025-03-24 14:43:51.000,0.001,21.605,10.1034,21.9392,246.7259,0.004,-0.0291,-0.0289,0.0106,1487.1927,1.022,89.7009,
2025-03-24 14:43:52.000,0.0011,21.605,10.1033,21.9391,246.4942,0.0031,-0.0291,-0.0289,0.0106,1487.1928,1.1621,89.6167,
2025-03-24 14:43:54.000,0.0009,21.6051,10.1032,21.9394,246.5717,0.0019,-0.0293,-0.029,0.0106,1487.1932,0.9618,89.6451,
2025-03-24 14:43:55.000,0.0009,21.6051,10.103,21.9387,246.0402,0.001,-0.0294,-0.0292,0.0106,1487.1932,1.0023,89.4519,
2025-03-24 14:43:57.000,0.0013,21.6047,10.103,21.9399,246.12,0.0046,-0.0294,-0.0292,0.0106,1487.1919,1.3435,89.4801,
2025-03-24 14:43:59.000,0.0012,21.6047,10.1035,21.9394,245.8581,0.0019,-0.029,-0.0287,0.0106,1487.1918,1.2829,89.3848,
2025-03-24 14:44:00.000,0.0012,21.6044,10.1035,21.94,246.4498,0.004,-0.0289,-0.0287,0.0106,1487.191,1.3227,89.5995,
2025-03-24 14:44:02.000,0.001,21.6043,10.1032,21.9402,245.9748,0.0031,-0.0293,-0.0291,0.0106,1487.1906,1.1227,89.4266,
2025-03-24 14:44:03.000,0.001,21.6047,10.1034,21.939,246.2595,0.0025,-0.029,-0.0288,0.0106,1487.1918,1.0414,89.5307,
2025-03-24 14:44:05.000,0.0012,21.6043,10.1032,21.94,246.3437,0.004,-0.0292,-0.029,0.0106,1487.1907,1.2428,89.5608,
2025-03-24 14:44:07.000,0.0011,21.604,10.1034,21.9392,246.6834,0.0019,-0.0291,-0.0288,0.0106,1487.1898,1.1431,89.6838,
2025-03-24 14:44:08.000,0.0009,21.6042,10.1036,21.9395,245.7099,0.0031,-0.0289,-0.0286,0.0106,1487.1904,0.9622,89.3302,
2025-03-24 14:44:10.000,0.0011,21.6044,10.1034,21.9407,246.6673,0.004,-0.029,-0.0288,0.0106,1487.1909,1.1428,89.6785,
2025-03-24 14:44:11.000,0.001,21.6047,10.1032,21.9401,246.2179,-0.0005,-0.0292,-0.029,0.0106,1487.192,1.0621,89.5157,
2025-03-24 14:44:13.000,0.0011,21.6043,10.1033,21.9407,246.5152,0.0031,-0.0292,-0.029,0.0106,1487.1906,1.2227,89.623,
2025-03-24 14:44:15.000,0.0011,21.604,10.1033,21.9397,246.3377,0.0067,-0.0291,-0.0289,0.0106,1487.1897,1.1826,89.558,
2025-03-24 14:44:16.000,0.001,21.604,10.1033,21.9401,246.3741,-0.0011,-0.0292,-0.029,0.0106,1487.1897,1.022,89.5712,
2025-03-24 14:44:18.000,0.001,21.6048,10.1032,21.9401,246.1362,0.0061,-0.0292,-0.029,0.0106,1487.1921,1.0819,89.4861,
2025-03-24 14:44:19.000,0.0013,21.6043,10.1035,21.9397,246.243,-0.0011,-0.029,-0.0287,0.0106,1487.1906,1.3621,89.5241,
2025-03-24 14:44:21.000,0.001,21.6039,10.1035,21.9406,246.4872,0.0031,-0.029,-0.0288,0.0106,1487.1896,1.0829,89.6122,
2025-03-24 14:44:23.000,0.001,21.6041,10.1033,21.9406,246.3544,0.0055,-0.0291,-0.0289,0.0106,1487.1902,1.1023,89.5643,
2025-03-24 14:44:24.000,0.0011,21.6043,10.1032,21.9405,247.1563,0.0019,-0.0292,-0.029,0.0106,1487.1906,1.2026,89.8561,
2025-03-24 14:44:26.000,0.0011,21.6039,10.1035,21.9411,246.0732,0.0061,-0.029,-0.0288,0.0106,1487.1896,1.1622,89.4617,
2025-03-24 14:44:27.000,0.0011,21.6039,10.1034,21.9416,245.5378,0.0055,-0.029,-0.0288,0.0106,1487.1896,1.1625,89.2671,
2025-03-24 14:44:29.000,0.0011,21.6041,10.1033,21.9395,245.9999,0.0061,-0.0292,-0.029,0.0106,1487.1902,1.1629,89.4355,
2025-03-24 14:44:31.000,0.0013,21.6047,10.1032,21.9413,246.6888,0.0019,-0.0293,-0.029,0.0106,1487.192,1.3435,89.687,
2025-03-24 14:44:32.000,0.0011,21.6041,10.1035,21.9414,246.9713,0.004,-0.0289,-0.0287,0.0106,1487.1902,1.1421,89.7886,
2025-03-24 14:44:34.000,0.001,21.6037,10.1031,21.9403,246.6441,0.0019,-0.0293,-0.0291,0.0106,1487.1888,1.1027,89.6688,
